company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
vaporasia danau desa,,vaporasia danau desa,my,kuala lumpur,,kuala lumpur,,jalan 5/109f,4,3.0996276000000003,101.6870682,"4, jln 5/109f, taman danau desa, 58100 kuala lumpur, wilayah persekutuan kuala lumpur, malaysia","my, malaysia, kuala lumpur, kuala lumpur, , jalan 5/109f, 4, 3.0996276000000003, 101.6870682","vaporasia danau desa is a vaporizer store based in kuala lumpur, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia danau desa is a vaporizer store located in kuala lumpur, malaysia.",smoking accessories retailer | vaporizer store | electronic cigarettes retailer,,16920
vaporasia tanjung minyak,,vaporasia tanjung minyak,my,malacca,,krubong,75260,,,2.2601323,102.1966609,"16, jln tms 8, taman tanjung minyak setia, 75260 melaka, malaysia","my, malaysia, malacca, krubong, 75260, , , 2.2601323, 102.1966609","vaporasia tanjung minyak is a vaporizer store based in krubong, malaysia.",,,nondurable products,tobacco,other nondurable products,+60193193105,+60193193105,,,,,vaporasia.com,,,,,,,,,"vaporasia tanjung minyak is a vaporizer store located in krubong, malacca, malaysia.",vapor products retailer | electronic cigarettes retailer,,17399
vaporasia cheng,,vaporasia cheng,my,malacca,,krubong,75250,jalan seri mangga 7,51,2.2727803000000004,102.21939499999999,"51, jalan seri 7, taman cheng baru, 75250 melaka, malaysia","my, malaysia, malacca, krubong, 75250, jalan seri mangga 7, 51, 2.2727803000000004, 102.21939499999999","vaporasia cheng is a vaporizer store based in krubong, malaysia.",,,nondurable products,tobacco,other nondurable products,+601123847116,+601123847116,,,,,vaporasia.com,,,,,,,,,"vaporasia cheng is a vaporizer store located in krubong, malacca, malaysia. the store specializes in the sale of vaporizers and offers both in-store shopping and in-store pickup services.",electronic cigarettes retailer | in-store pickup | vapor products retailer,,17936
vaporasia seri kembangan,,vaporasia seri kembangan,my,selangor,petaling,seri kembangan,43300,jalan bs 11/2,2,3.013425899999999,101.6964722,"no. 41-g pusat perniagaan olive hill jalan bs 1/2, seksyen 1, taman bukit serdang, 43300 seri kembangan, selangor, malaysia","my, malaysia, selangor, seri kembangan, 43300, jalan bs 11/2, 2, 3.013425899999999, 101.6964722","vaporasia seri kembangan is a vaporizer store based in seri kembangan, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia seri kembangan is a vaporizer store located in seri kembangan, selangor, malaysia.",vaporizer store | tobacco products retailer | electronic cigarettes retailer,,18724
vaporasia sunway,,vaporasia sunway,my,selangor,,petaling jaya,47500,jalan pjs 11/28b,10,3.0730527000000003,101.6104708,"10, jalan pjs 11/28b, bandar sunway, 47500 petaling jaya, selangor, malaysia","my, malaysia, selangor, petaling jaya, 47500, jalan pjs 11/28b, 10, 3.0730527000000003, 101.6104708","vaporasia sunway is a vaporizer store based in petaling jaya, malaysia.",,,nondurable products,tobacco,other nondurable products,+60193193105,+60193193105,,,,,vaporasia.com,,,,,,,,,"the vaporasia sunway is a vaporizer store located in petaling jaya, selangor, malaysia.",vaporizer products | retail trade | credit card payment | in-store pickup,,18776
vaporasia dataran pahlawan,,vaporasia dataran pahlawan,my,malacca,central malacca,malacca city,75000,jalan merdeka,e-092,2.1902079,102.2523813,"dataran pahlawan mega mall, e-092, jln merdeka, banda hilir, 75000 melaka, malaysia","my, malaysia, malacca, malacca city, 75000, jalan merdeka, e-092, 2.1902079, 102.2523813","vaporasia dataran pahlawan is a vaporizer store based in malacca city, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia dataran pahlawan is a vaporizer store located in malacca city, malaysia.",vapor products retailer | electronic cigarettes retailer,,19511
vaporasia taman melawati,,vaporasia taman melawati,my,kuala lumpur,,kuala lumpur,53100,,,3.2102082999999997,101.75160220000001,"33-g, jln bandar 3, taman melawati, 53100 kuala lumpur, wilayah persekutuan kuala lumpur, malaysia","my, malaysia, kuala lumpur, kuala lumpur, 53100, , , 3.2102082999999997, 101.75160220000001","vaporasia taman melawati is a vaporizer store based in kuala lumpur, malaysia.",,,nondurable products,tobacco,other nondurable products,+60193193105,+60193193105,,,,?opi=79508299&sa=U&ved=0ahUKEwju5pnR6YCIAxUGSaQEHQ3gBoQQ61gIFigS&usg=AOvVaw3MT6P0BcMR2wwW-LFbVBpe,vaporasia.com,,,,,,,,,"vaporasia taman melawati is a vaporizer store located in kuala lumpur, malaysia. the store offers various services including curbside pickup, in-store pickup, and in-store shopping. it also provides delivery and same-day delivery options. the establishment is wheelchair accessible and accepts debit cards, mobile nfc payments, and multiple credit card types.",electronic cigarettes retailer | vaporizer store | curbside pickup | in-store shopping | smoking accessories retailer | in-store pickup,,20010
vaporasia kota damansara,,vaporasia kota damansara,my,selangor,petaling,petaling jaya,47810,jalan pju 5/6,10-1,3.1524327000000003,101.5919268,"10-1, jalan pju 5/15 dataran sunway, kota damansara, 47810 petaling jaya, selangor, malaysia","my, malaysia, selangor, petaling jaya, 47810, jalan pju 5/6, 10-1, 3.1524327000000003, 101.5919268","vaporasia kota damansara is a vaporizer store based in petaling jaya, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia kota damansara is a vaporizer store located in petaling jaya, selangor, malaysia.",electronic cigarettes retailer | vapor products retailer,,21243
vaporasia damansara utama,,vaporasia damansara utama,my,selangor,,petaling jaya,47400,jalan ss 21/37,39g,3.1366511,101.6235495,"39g, jalan ss 21/37, damansara utama, 47400 petaling jaya, selangor, malaysia","my, malaysia, selangor, petaling jaya, 47400, jalan ss 21/37, 39g, 3.1366511, 101.6235495","vaporasia damansara utama is a vaporizer store based in petaling jaya, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"the vaporasia damansara utama is a vaporizer store located in petaling jaya, selangor, malaysia.",credit card payment | electronic cigarettes retailer | in-store pickup | vaporizer store,,21502
vaporasia bukit tinggi,,vaporasia bukit tinggi,my,selangor,,klang,41200,lorong batu nilam 34c,11-0,2.9992447,101.4315621,"11-0, lorong batu nilam 34c, bandar bukit tinggi 1, 41200 klang, selangor, malaysia","my, malaysia, selangor, klang, 41200, lorong batu nilam 34c, 11-0, 2.9992447, 101.4315621","vaporasia bukit tinggi is a vaporizer store based in klang, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia bukit tinggi is a vaporizer store located in klang, selangor, malaysia.",vapor products retailer | electronic cigarettes retailer,,22068
vaporasia puchong bandar puteri,,vaporasia puchong bandar puteri,my,selangor,bandar puteri puchong,puchong,47160,jalan puteri 2/2,54,3.0237848,101.6178336,"no.54, ground floor, jalan puteri 2/2, bandar puteri, 47100 puchong, selangor, malaysia","my, malaysia, selangor, puchong, 47160, jalan puteri 2/2, 54, 3.0237848, 101.6178336","vaporasia puchong bandar puteri is a vaporizer store based in puchong, malaysia.",,,nondurable products,tobacco,other nondurable products,+60193193105,+60193193105,,,,,vaporasia.com,,,,,,,,,"vaporasia puchong bandar puteri is a vaporizer store located in puchong, selangor, malaysia.",vaporizer store | retail,,25166
vaporasia seksyen 13 shah alam,,vaporasia seksyen 13 shah alam,my,selangor,,shah alam,40100,jalan boling padang g 13/g,9,3.0761496999999998,101.550309,"9, jalan bowling, padang g 13/g, seksyen 13 shah alam, 40100 selangor, malaysia","my, malaysia, selangor, shah alam, 40100, jalan boling padang g 13/g, 9, 3.0761496999999998, 101.550309","vaporasia seksyen 13 shah alam is a vaporizer store based in shah alam, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia seksyen 13 shah alam is a vaporizer store located in shah alam, selangor, malaysia.",retail trade | vaporizer products | payment methods | in-store pickup,,25300
vaporasia ampang,,vaporasia ampang,my,selangor,,kuala lumpur international airport,64000,jalan avenue 3,16,3.1345144,101.7701683,"16, jalan avenue 3 kampung ampang campuran ampang, 68000 kuala lumpur, selangor, malaysia","my, malaysia, selangor, kuala lumpur international airport, 64000, jalan avenue 3, 16, 3.1345144, 101.7701683","vaporasia ampang is a vaporizer store based in kuala lumpur international airport, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia ampang is a vaporizer store located in ampang jaya, selangor, malaysia.",electronic cigarettes retailer | vapor products retailer,,26219
vaporasia,vpa gadget sdn bhd.,vaporasia,my,malacca,duyong,malacca city,75460,,,2.223832814285714,102.27217962857142,"30 jalan sd 2/1, taman seri duyong, 75460 melaka","my, malaysia, malacca, malacca city, 75460, , , 2.223832814285714, 102.27217962857142 | my, malaysia, selangor, seri kembangan, 43300, jalan bs 1/2, 2, 3.0133319, 101.696339 | my, malaysia, selangor, petaling jaya, 47500, jalan pjs 11/22, 10, 3.0676323, 101.601044 | my, malaysia, kuala lumpur, kuala lumpur, 58100, jalan kuchai maju, 15g, 3.0890978, 101.6896303 | my, malaysia, selangor, petaling jaya, 47810, jalan pju 5/15, 10-1, 3.1522062, 101.5917854 | my, malaysia, selangor, subang jaya, 47620, jalan usj 10/1b, , 3.0496031, 101.5833729 | my, malaysia, selangor, petaling jaya, 47400, sprint expressway (damansara link), no. 39g, 3.132227, 101.622087 | my, malaysia, selangor, dengkil, 43800, , , 2.863640976923077, 101.66455743846154 | my, malaysia, selangor, klang municipal council, 41200, lorong batu nilam 20b, 11-0, 2.9968528, 101.4373241 | my, malaysia, selangor, shah alam, 40000, jalan plumbum v7/v, 7/v, 3.0665705, 101.489415","vaporasia is a tobacco supplier based in malacca city, malaysia.","explore our extensive collection of high-quality vapes, including pod systems, mods, and disposables.",starter kits | disposable pod device | pod systems | online shopping | authenticity guarantee | shipping & policy | pod devices | pre filled pods | closed pod system,nondurable products,tobacco,other nondurable products,+60193193105,+60193193105,info@vaporasia.com,info@vaporasia.com,,,vaporasia.com,en,,,,,,,channel/UCYOwKlOlrIc_IZ7JcBnNHKA,"vaporasia is an online shopping platform that specializes in selling high-quality disposable vape pods. they offer a wide range of vaping products, including pod systems, mods, and disposables, catering to the needs of vaping enthusiasts. with a variety of options available, vaporasia aims to provide the perfect vape for every customer. they also offer a user-friendly pod system with pre-filled ejuice pod devices, allowing customers to fill in their preferred ejuices for maximum satisfaction.",vape mods | vuse go max | voltbar switch | fog monster pro,vaporasia.com,28649
vaporasia ayer keroh,,vaporasia ayer keroh,my,malacca,,ayer keroh,75450,jalan komersial,27,2.2534636999999997,102.2904494,"27, jalan komersial takh 2, taman ayer keroh heights, 75450 ayer keroh, melaka, malaysia","my, malaysia, malacca, ayer keroh, 75450, jalan komersial, 27, 2.2534636999999997, 102.2904494","vaporasia ayer keroh is a vaporizer store based in ayer keroh, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia ayer keroh is a vaporizer store located in ayer keroh, malacca, malaysia. the store offers various services including in-store shopping, in-store pickup, and delivery. it is equipped with wheelchair-accessible entrances and parking. the store accepts credit card payments and offers delivery same-day services.",wheelchair accessible entrance | electronic cigarettes retailer | parking facilities | in-store pickup | vaporizer store | smoking accessories retailer,,29735
vaporasia bandar seri putra,,vaporasia bandar seri putra,my,selangor,,kajang,43000,,,2.8872883999999996,101.79222299999999,"39 jalan seri putra 1/10 bandar seri putra, bangi, 43000 kajang, selangor, malaysia","my, malaysia, selangor, kajang, 43000, , , 2.8872883999999996, 101.79222299999999","vaporasia bandar seri putra is a vaporizer store based in kajang, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia bandar seri putra is a vaporizer store located in kajang, selangor, malaysia.",electronic cigarettes retailer | vapor products retailer,,31641
vaporasia sungai udang,,vaporasia sungai udang,my,malacca,central malacca,sungai udang,76300,jalan tanjung kling,28a,2.2885,102.13230890000001,"28a, jalan dts 2, taman desa taming sari, 76300 sungai udang, melaka, malaysia","my, malaysia, malacca, sungai udang, 76300, jalan tanjung kling, 28a, 2.2885, 102.13230890000001","vaporasia sungai udang is a vaporizer store based in sungai udang, malaysia.",,,nondurable products,tobacco,other nondurable products,+60178898332,+60178898332,,,,,vaporasia.com,,,,,,,,,"vaporasia sungai udang is a vaporizer store located in sungai udang, malacca, malaysia. the store specializes in the sale of vaporizers and offers various payment options including debit card, mobile nfc, and credit card. the store provides both in-store shopping and pickup services.",vaporizer store | in-store shopping | retail | nfc mobile payments | credit card payment,,33121
