company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
boule cafe,,boule cafe,us,pennsylvania,,philadelphia,19153,essington avenue,8000,39.8739772,-75.24428220000001,"8000 essington ave, philadelphia, pa 19153, united states","us, united states, pennsylvania, philadelphia, 19153, essington avenue, 8000, 39.8739772, -75.24428220000001","boule cafe is a coffee & tea shop based in philadelphia, pennsylvania, united states.",,,consumer services,pubs & bars,accommodation & food services,+12676845003,+12676845003,,,,experience_locations/philadelphia-international-airport/,otgexp.com,,,,,,,,,"boule cafe is a cafe and french restaurant located in philadelphia, pennsylvania, united states. the establishment offers a variety of services including dine-in, takeout, and fast service. it serves breakfast, lunch, and dessert, and provides options for coffee and beer. the cafe is accessible and suitable for solo dining, with amenities such as wheelchair-accessible entrances, parking, and restrooms.","alcoholic beverages | french cuisine services | lunch, dinner, and dessert options | very dried egg | sandwich varieties | salad options | coffee shop services | wheelchair accessible entrance | quick bites | seating options | dessert options",,16605
deep blue sushi,,deep blue sushi,us,new york,queens,new york,11430,8,,40.6458145,-73.77529059999999,"john f. kennedy international airport, terminal 5, queens, ny 11430, united states","us, united states, new york, new york, 11430, 8, , 40.6458145, -73.77529059999999","deep blue sushi is a japanese & sushi restaurant based in new york, united states.",,,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/john-f-kennedy-airport/,otgexp.com,,,,,,,,,"deep blue sushi is a restaurant located in new york, united states. it specializes in sushi, asian, japanese, and seafood cuisine. the establishment offers a variety of dining options, including dine-in, takeout, and delivery services. it serves breakfast, lunch, dinner, and dessert, and provides a range of beverages including alcohol, beer, cocktails, coffee, and wine. the restaurant is accessible and accommodates various payment methods, including credit and debit cards, as well as mobile nfc payments.",alcoholic beverages | seafood restaurant | asian cuisine | japanese restaurant | dessert options | dinner options | small plates | drinks service | wheelchair access | catering services | sushi restaurant | wine selection | mixed drinks | breakfast options | coffee beverages supplier,,17008
bar right,,bar right,us,new jersey,,newark,07114,international way,24,40.7048276,-74.1854855,"24 international airport st c terminal, newark, nj 07114","us, united states, new jersey, newark, 07114, international way, 24, 40.7048276, -74.1854855","bar right is a pub/bar based in newark, new jersey, united states.",,,consumer services,pubs & bars,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/newark-liberty-international/,otgexp.com,,,,,,,,,"the bar right is a bar located in newark, new jersey, united states. it offers a variety of services including serving cocktails, beer, food, liquor, and wine. the establishment is equipped with wheelchair-accessible entrances, parking, restrooms, and seating. it also provides fast service and serves dine-in. the bar is suitable for groups and accepts credit card payments.",serving various liquors | credit card payment | wheelchair accessible entrance | beer and wine serving | parking facilities | notable cocktail selection | hospitality | food serving,,17433
flatiron tavern,,flatiron tavern,us,new york,flushing,new york,11371,32nd avenue,134-27,40.7674987,-73.833079,"terminal d gates 92 - 98, laguardia airport, flushing, ny 11371, united states","us, united states, new york, new york, 11371, 32nd avenue, 134-27, 40.7674987, -73.833079","flatiron tavern is a restaurant based in new york, united states.",,,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/laguardia-airport/,otgexp.com,,,,,,,,,"the flatiron tavern is an american restaurant located in new york, united states.",dinner service | alcoholic beverages | cocktails | takeout services | breakfast service | american cuisine | wheelchair access | american restaurants | coffee beverages,,18462
independence prime,,independence prime,us,pennsylvania,,philadelphia,19153,essington avenue,8000,39.87456249999999,-75.2437846,"8000 essington ave, philadelphia, pa 19153, united states","us, united states, pennsylvania, philadelphia, 19153, essington avenue, 8000, 39.87456249999999, -75.2437846","independence prime is a steakhouse restaurant based in philadelphia, pennsylvania, united states.",,,consumer services,restaurants,accommodation & food services,+12676845003,+12676845003,,,,experience_locations/philadelphia-international-airport/,otgexp.com,,,,,,,,,"the independence prime is a steakhouse located in philadelphia, pennsylvania, united states.",alcoholic beverages | full-service restaurant | takeout/delivery | wine selection | food and beverage | quick bites | tomato soup | coffee retailer | chicken wings | steakhouses | cocktails | guacamole dip | comfort food | sliders and fries | breakfast options | dessert options,,18934
aeronuova,,aeronuova,us,new york,queens,new york,11451,terminal 5 departures,,40.641311300000005,-73.7781383,"john f. kennedy international airport, terminal 5, queens, ny 11451","us, united states, new york, new york, 11451, terminal 5 departures, , 40.641311300000005, -73.7781383","aeronuova is a pizza & italian restaurant based in new york, united states.",,,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/john-f-kennedy-airport/,otgexp.com,,,,,,,,,"aeronuova is an italian restaurant located in new york, united states.","dine-in service | steak and eggs | food and beverage | wheelchair accessible entrance | cocktails | alcoholic beverages | breakfast, lunch, and dinner | coffee beverages",,21116
kaedama,,kaedama,us,new jersey,,newark,07114,international way,73,40.7044525,-74.1849271,"73 international airport st c terminal, newark, nj 07114, united states","us, united states, new jersey, newark, 07114, international way, 73, 40.7044525, -74.1849271",,,,,,,+18665083558,+18665083558,,,,experience_locations/newark-liberty-international/,otgexp.com,,,,,,,,,"kaedama is a dojo restaurant and japanese language instructor located in newark, new jersey, united states. the establishment offers a variety of services including dine-in, takeout, and delivery. it serves breakfast, lunch, dinner, and dessert, and provides options for vegan, vegetarian, and comfort food. the restaurant also offers a range of beverages, including alcohol, beer, cocktails, coffee, and wine.",dinner options | takeout services | cocktails | japanese language instruction | alcoholic beverages | comfort food | dessert options | vegetarian options | miso ramen,,21951
piquillo,,piquillo,us,new york,jamaica,queens,,cargo plaza road,,40.658676899999996,-73.7953211,"john f kennedy international airport, terminal 5, queens, ny 11446","us, united states, new york, queens, , cargo plaza road, , 40.658676899999996, -73.7953211","piquillo is a restaurant based in queens, new york, united states.",,,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/john-f-kennedy-airport/?opi=79508299&sa=U&ved=0ahUKEwijybfOvdqHAxWxRjABHULpBXwQ61gIFCgQ&usg=AOvVaw00r8HQvnAo_T1FCYgzV0Kz,otgexp.com,,,,,,,,,"piquillo is a tapas restaurant located in queens, new york, united states.",foodservice | alcoholic beverages | small plates | quick bites | pork sausage breakfast sandwich | tapas restaurant | cocktails | takeout services,,22342
5ive steak,,5ive steak,us,new york,,jamaica,,terminal 5 departures,1,40.6459806,-73.77571929999999,"1 j f k airport, jamaica, ny 11430, united states","us, united states, new york, jamaica, , terminal 5 departures, 1, 40.6459806, -73.77571929999999","5ive steak is a steakhouse restaurant based in jamaica, new york, united states.","dry-aged beef, seafood & cocktails served in an airport bistro with striking, contemporary decor.",,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/john-f-kennedy-airport/,otgexp.com,,,,,,,,,"the 5ive steak is a steakhouse located in jamaica, new york, united states. it offers a variety of dry-aged beef, seafood, and cocktails in a contemporary setting. the establishment is situated in an airport bistro and provides a modern decor.",food delivery | wine selection | comfort food | cocktail menu | restaurant industry | jamaican food | dessert options | dinner options | breakfast options | wheelchair accessible entrance | alcoholic beverages | seafood options | late-night food | dry aged beef,,24434
cibo express gourmet market - tech,,cibo express gourmet market - tech,us,new york,jamaica,queens,,cargo plaza road,,40.658676899999996,-73.7953211,"john f kennedy international airport, terminal 2, queens, ny 11438, united states","us, united states, new york, queens, , cargo plaza road, , 40.658676899999996, -73.7953211","cibo express gourmet market - tech is a groceries store based in queens, new york, united states.",,,nondurable products,food producers & distributors,food & beverages,+18665083558,+18665083558,,,,experience_locations/john-f-kennedy-airport/,otgexp.com,,,,,,,,,"cibo express gourmet market - tech is a supermarket located in queens, new york, united states.",convenience retail | gourmet products,,24956
otg management,,otg management,us,new york,manhattan,new york,10010,park avenue south,352,40.7418312,-73.9853967,"352 park avenue south, new york, new york, 10010, united states","us, united states, new york, new york, 10010, park avenue south, 352, 40.7418312, -73.9853967","otg management is a hotel based in new york, united states.","otg is revolutionizing the hospitality industry by pushing the boundaries of excellence. our crewmembers work in a first-class organization creating amazing experiences for airport guests. the enthusiasm, creativity and passion for quality embodied by otg crewmembers enable otg to continuously improve the passenger experience. with more than 350 in-terminal dining and retail locations in 11 airports, otg and its 5,000+ crewmembers serve millions of guests each year in dynamic settings across north america. by joining our team, you'll discover endless opportunities to explore, learn, and realize your greatest potential in some of the most exciting hospitality environments around. and because our people drive our experiences, we offer some of the best compensation and benefits in the industry.",passenger experience | bars,consumer services,accommodation,accommodation & food services,+18665083558,+18665083558,,,,,otgexp.com,,OTGexp/,OTGexp,otgexp/,company/otg-management,,,,"otg is a company that is revolutionizing the hospitality industry by pushing the boundaries of excellence in creating amazing experiences for airport guests. with over 350 in-terminal dining and retail locations in 11 airports, otg and its 5,000+ crewmembers serve millions of guests each year in dynamic settings across north america. the enthusiasm, creativity, and passion for quality embodied by otg crewmembers enable the company to continuously improve the passenger experience. by joining otg, individuals can explore, learn, and realize their greatest potential in some of the most exciting hospitality environments. the company offers some of, if not all, of the best compensation and benefits in the industry.",revolutionizing the hospitality industry | exceptional hospitality | dining in the terminal,,25414
casiano's italian specialties,,casiano's italian specialties,us,new jersey,,newark,07114,international way,29,40.7044682,-74.1849573,"29 international airport st c terminal, newark, nj 07114, united states","us, united states, new jersey, newark, 07114, international way, 29, 40.7044682, -74.1849573","casiano's italian specialties is a pizza & italian restaurant based in newark, new jersey, united states.",,,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/newark-liberty-international/?opi=79508299&sa=U&ved=0ahUKEwiT8-DX8p6IAxUDRvEDHRSXJUQQ61gIFCgQ&usg=AOvVaw15OMvE6QJRe_vhawDDpztb,otgexp.com,,,,,,,,,"casiano's italian specialties is an italian restaurant located in newark, new jersey, united states. the establishment offers a variety of dining options, including takeout and dine-in services. it serves lunch and dinner, and provides a range of food options including pasta, meat, and seafood dishes. the restaurant also offers a selection of beverages such as wine, cocktails, coffee, and beer.",seafood dishes | quick bites services | italian cuisine | dine-in and take-out services | cocktail preparation services | comfort food provider | kids welcome services | drinks service | meat dishes | wine production services | coffee shop services,,27973
loft,,loft,us,new york,jamaica,queens,,8,,40.6458145,-73.77529059999999,"john f. kennedy international airport, terminal 5, queens, ny 11430","us, united states, new york, queens, , 8, , 40.6458145, -73.77529059999999","loft is a restaurant based in queens, new york, united states.",,,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/john-f-kennedy-airport/?opi=79508299&sa=U&ved=0ahUKEwj_6d_GmtmHAxXAhIkEHc1PE4MQ61gIFCgQ&usg=AOvVaw1u8dkJ_v3uxPuTRobrtGzj,otgexp.com,,,,,,,,,"loft is an american restaurant located in queens, new york, united states. it offers a variety of dining options including lunch, dinner, and dessert. the establishment provides services such as dine-in, takeout, and delivery. it serves a range of beverages including coffee, beer, cocktails, wine, and other alcoholic drinks. the restaurant is accessible and suitable for solo dining, with wheelchair-accessible entrances and parking. it is also popular with tourists and offers a children's menu. payment by credit card is accepted.",wine selection | quick bites | american restaurants | dessert options | alcoholic beverages | childrens menu | cocktails | wheelchair accessibility services | takeout services | dine-in service,,28988
wanderlust burger bar,,wanderlust burger bar,us,new jersey,,newark,07114,departures mezzanine level,62,40.6955072,-74.17335419999999,"62 newark international airport st c terminal, newark, nj 07114, united states","us, united states, new jersey, newark, 07114, departures mezzanine level, 62, 40.6955072, -74.17335419999999","wanderlust burger bar is a hamburgers, hot-dogs & sandwiches restaurant based in newark, new jersey, united states.",modern stop near terminal c at newark liberty international airport with ipad ordering & outlets.,,consumer services,restaurants,accommodation & food services,,,,,,experience_locations/newark-liberty-international/,otgexp.com,,,,,,,,,"wanderlust burger bar is a hamburger restaurant located at the newark liberty international airport. it offers a modern dining experience with ipad ordering and outlets. the establishment serves a variety of burgers, beer, and other food options.",wheelchair accessible entrance | loaded fries | dinner options | chicken sandwiches | h burger restaurant | wine selection | spicy coleslaw | alcoholic beverages | breakfast options | accessible seating | cocktail menu | bathroom facilities | coffee beverages,,29058
victory grille,,victory grille,us,new jersey,,newark,07114,brewster road,25,40.69674349999999,-74.16509909999999,"25 international airport st c terminal, newark, nj 07114, united states","us, united states, new jersey, newark, 07114, brewster road, 25, 40.69674349999999, -74.16509909999999","victory grille is a restaurant based in newark, new jersey, united states.",,,consumer services,restaurants,accommodation & food services,+18665083558,+18665083558,,,,experience_locations/newark-liberty-international/,otgexp.com,,,,,,,,,"victory grille is a restaurant located in newark, new jersey, united states.",childrens menu | takeout services | full-service restaurant | premade meals,,31558
