company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
dm digital solutions,,dm digital solutions,ca,ontario,,mississauga,l5k 2r8,,,43.5293,-79.6745,", mississauga, ontario, l5k 2r8, canada","ca, canada, ontario, mississauga, l5k 2r8, , , 43.5293, -79.6745","dm digital solutions is a digital & marketing agency based in mississauga, ontario, canada.","we work with digital brands to develop a unique creative message and strategy that will leverage machine learning advertising to generate sustainable leads & sales. we help the little guys seem as big as the industry icons with the right execution of data analysis, campaign structuring, and creative messaging.",marketing and advertising | creative and development | advertising services | machine learning | e-mail marketing | writing editing | facebook ads | copywriting,professional services,marketing & advertising agencies,advertising & marketing,+18886233315,+18886233315,,,,,dmdigitalsolutions.co,,DMDS-300286367527817/,Wix,dmdigitalsolutions/,company/dmdigitalsolutions,,,,"the company works with digital brands to develop creative messages and strategies using machine learning advertising to generate leads and sales. they specialize in data analysis, campaign structuring, and creative messaging to help businesses of all sizes establish themselves as industry icons.",campaign structuring for digital advertisers | campaign structuring | digital marketing analysis | strategy development | creative message development | data analysis | machine learning advertising for digital marketers | sustainable leads and sales generation | creative messaging development for digital brands,,3716
fbce1,,fbce1 | first baptist church of eutawville,us,south carolina,,eutawville,29048,factory road,507,33.39051290862885,-80.34516687930466,"po box 484 507 factory rd eutawville, sc 29048","us, united states, south carolina, eutawville, 29048, factory road, 507, 33.39051290862885, -80.34516687930466","fbce1 is a churches & religious organization based in eutawville, south carolina, united states.","first baptist church of eutawville is located two blocks behind the eutawville post office on factory road. what we believe (the baptist faith & message, 2000 edition). regeneration, or the new birth, is a work of god's grace whereby believers become new creatures in christ jesus. it is a christian institution for regular observance. particularly the kingdom is the realm of salvation into which men enter by trustful, childlike commitment to jesus christ. christianity is the faith of enlightenment and intelligence. christ's people should, as occasion requires, organize such associations and conventions as may best secure cooperation for the great objects of the kingdom of god. they are voluntary and advisory bodies designed to elicit, combine, and direct the energies of our people in the most effective manner. means and methods used for the improvement of society and the establishment of righteousness among men can be truly and permanently helpful only when they are rooted in the regeneration of the individual by the saving grace of god in jesus christ.",churches | the holy spirit | first baptist | the new testament | the gospel of christ | baptist faith & message | evangelism & missions | list of ministries | peace & war | christian education | religious liberty | the glory of god | sunday school classes | the worship center | christ jesus | holy spirit | church & state | the holy bible | spiritual maturity | christian schools | worship services | church membership | christian character | spiritual programs | historic church | academic freedom | biblical truth | spiritual gifts | civil government | virgin mary | educational buildings | sound learning | marriage & parenting | marriage & relationships,non profit,churches,non profit,+18034923844,+18034923844 | +18034929590,office@fbceutawville.com,office@fbceutawville.com,,,fbceutawville.com,en,fbceutawville/,,,,,,,"first baptist church of eutawville is a religious organization located in eutawville, south carolina. the church is led by pastor justin redfern and offers worship services and sunday school classes. it operates within a historic church sanctuary and emphasizes the teachings of the holy bible, including the belief in one god, the redemption of humanity through jesus christ, and the importance of christian education and stewardship. the church also promotes evangelism and missions, encouraging its members to share the message of salvation and serve the community.",first baptist | sunday schools | the gospel of jesus christ | the holy bible | religious organization | education building | the glory of god | the word of god | worship services,fbceutawville.com,3989
farm life creamery,,farm life creamery,us,south dakota,,ethan,57334,,,43.546318,-98.036963,"41053 265th st, ethan, south dakota, 57334-6101, united states","us, united states, south dakota, ethan, 57334, , , 43.546318, -98.036963",,,,,,,+16059999824,+16059999824,,,,,farmlifecreamery.com,,farmlifecreamery,CreameryFarm,wix,company/farm-life-creamery,,,,,,farmlifecreamery.com,4272
joy of communication,,joy of communication,gb,england,,cambridge,,,,52.2055314,0.1186637,"cambridge, united kingdom","gb, united kingdom, england, cambridge, , , , 52.2055314, 0.1186637",,"welcome to joy of communication. my name is yasmin and after a few years delivering training sessions and facilitating workshops in customer service and intercultural awareness and communication, i am now a freelance trainer. why am i passionate about being an intercultural communication and customer service trainer. there are many reasons such as living and working in three different countries, studying languages, working with colleagues and customers worldwide and the light bulb moment was when i attended the ‘developing intercultural competence' course at the london school of international communication. i was inspired and thought this is what i am supposed to be doing and went on to obtain a post-graduate certificate in intercultural communication. i offer general intercultural awareness and communication workshops for individuals and groups and, global customer service excellence workshops to help customer service professionals communicate more effectively and inclusively across cultures.",training | educational | communication workshops | professional coaching | education management | customer service assistance | intercultural communication,,,,,,,,,,joyofcommunication.co.uk,,,,,company/joy-of-communication,,,,"joy of communication is a freelance training company founded by yasmin, a freelance trainer specializing in customer service and intercultural awareness and communication. yasmin's passion for intercultural communication and customer service training stems from her experience living and working in three different countries, studying languages, and working with colleagues and customers worldwide. after attending the 'developing intercultural competence' course at the london school of international communication, yasmin obtained a post-graduate certificate in intercultural communication. joy of communication offers general intercultural awareness and communication workshops for individuals and groups, as well as global customer service excellence workshops to enhance communication between customer service professionals across cultures.",freelance trainer | freelaboration training | basic workshops on intercultural awareness | global customer service excellence workshops,joyofcommunication.co.uk,4335
farm life creamery,,farm life creamery,us,south dakota,,ethan,57334,sd highway 42,41053,43.541965399999995,-97.9944915,"41053 265th st, ethan, sd 57334, united states","us, united states, south dakota, ethan, 57334, sd highway 42, 41053, 43.541965399999995, -97.9944915","farm life creamery is a dairy farm/store based in ethan, south dakota, united states.","farm life creamery is a true farm experience! we handcraft small batch artisan cheese using grade a milk from our family's holstein herd, right here on farm. we also bottle our fresh grade a milk! bring the family to our beautiful 18 hole mini-golf course, tractor tire playground, and to interact with our friendly farm animals! we also have ice cream in our farm store on site, and we have a food truck on-site (fir-sun starting in may). free creamery tours! yogurt coming soon",,nondurable products,"meat, poultry & dairy",food & beverages,+16059999824,+16059999824,,,,,farmlifecreamery.com,,farmlifecreamery/,,farmlifecreamery/,,,,,"farm life creamery is a multifaceted establishment located in ethan, south dakota, united states. it operates as a dairy farm, cheese shop, farm shop, ice cream shop, and playground.",cheese products | playground equipment supplier | farm products retailers | dairy products | ice cream equipment supplier,,4770
grosserode tammy j,,grosserode tammy j,us,missouri,,saint joseph,64506,village drive,1419,39.7797312,-94.7990049,"1419 village dr, st joseph, mo 64506, united states","us, united states, missouri, saint joseph, 64506, village drive, 1419, 39.7797312, -94.7990049","grosserode tammy j is a sports medicine & physical therapy clinic based in saint joseph, missouri, united states.",,,consumer services,therapy & alternative medicine,health care & social assistance,+18163641507,+18163641507,,,,?opi=79508299&sa=U&ved=0ahUKEwiKp7-t_-CHAxUGXUEAHffcOokQ61gIEigP&usg=AOvVaw2jEkopycRBeMrTqMmFx4VB,advanceddermatologyscc.com,,,,,,,,,"grosserode tammy j is a physical therapist based in saint joseph, missouri, united states.",occupational therapy | physical therapy services | speech therapy,,5577
clinical hypnotherapy centre,,clinical hypnotherapy centre,gb,england,,ramsgate,,,,51.3334726,1.4196476,", ramsgate, united kingdom","gb, united kingdom, england, ramsgate, , , , 51.3334726, 1.4196476",,"i can't sing sara's praises enough , i have had an extremely unhealthy relationship with soft drink for as long as i can remember, always wanting to give up and failing time and time again. it had become like a dirty secret how many cans i'd drink a day sometimes up to 10 cans of full sugar coke. after my first session i was well on my way. i can proudly say i don't drink it anymore plus there has been the weight loss which has just happened without trying. thanks sara i think your amazing",weight loss | hospital care | health care & hospital,,,,+61412506360,+61412506360,,,,,clinicalhypnotherapycentre.com.au,,clinicalhypnotherapycentre/,wix,clinicalhypnotherapycentre/,company/clinical-hypnotherapy-centre,,,,"sara is a company that offers a program designed to help individuals overcome their unhealthy relationship with soft drinks. through a series of sessions, individuals can improve their drinking habits and achieve weight loss.",support services | health and wellness services | soft drinks | weight loss support,,6969
edward grant salon,,edward grant salon,us,virginia,,roanoke,,,,37.270973,-79.9414313,", roanoke, virginia, united states","us, united states, virginia, roanoke, , , , 37.270973, -79.9414313",,,,,,,+15403427997,+15403427997,,,,,edwardgrantsalon.com,,,,,company/edward-grant-salon,,,,,,,7469
the gemini bar and grill,gemini bar & grill llc.,the gemini bar and grill,us,oregon,,lake oswego,,,,45.4206749,-122.670649,", lake oswego, oregon, united states","us, united states, oregon, lake oswego, , , , 45.4206749, -122.670649","the gemini bar and grill is a pub/bar based in lake oswego, oregon, united states.","live music portland oregon at the gemini bar and grill in lake oswego area .from bluegrass to blues, jazz to hard rock you can find it all at the gemini. the food is extraordinary and the people very friendly.",bar and grill | restaurant | live music,consumer services,pubs & bars,accommodation & food services,+15033105198,+15033105198,,,,,thegeminibarandgrill.com,,,,thesongbarandgrill,company/gemini-bar-&-grill-llc,,,,"the gemini bar and grill is a live music venue located in the lake oswego area of portland, oregon. they offer a diverse range of music genres including bluegrass, blues, jazz, and hard rock. the establishment is known for its exceptional food and friendly atmosphere.",food and beverage | bar and grill | hospitality | live music venue,,9529
the gemini bar and grill,gemini bar & grill llc.,the gemini bar and grill,us,oregon,,lake oswego,,,,45.4206749,-122.670649,", lake oswego, oregon, united states","us, united states, oregon, lake oswego, , , , 45.4206749, -122.670649","the gemini bar and grill is a pub/bar based in lake oswego, oregon, united states.","live music portland oregon at the gemini bar and grill in lake oswego area .from bluegrass to blues, jazz to hard rock you can find it all at the gemini. the food is extraordinary and the people very friendly.",,consumer services,pubs & bars,accommodation & food services,,,,,,,thegeminibarandgrill.com,,,,thesongbarandgrill,company/gemini-bar-&-grill-llc,,,,,,,11087
clinical hypnotherapy centre,,clinical hypnotherapy centre | clinical hypno cntr,au,new south wales,,ramsgate,2217,rocky point road,245a,-33.981361,151.1367435,245a rocky point rd ramsgate nsw 2217,"au, australia, new south wales, ramsgate, 2217, rocky point road, 245a, -33.981361, 151.1367435","clinical hypnotherapy centre is an alternative therapy clinic based in ramsgate, australia.","embark on a soul-nurturing adventure with our deep healing retreats, where tranquility meets transformation. elevate your well-being as you delve into immersive experiences designed to rejuvenate your mind, body, and spirit, fostering lasting inner harmony. indulge in opulent serenity at our 2025 luxury wellness retreat nestled on the breathtaking greek islands. register now to express your interest and embark on a journey of rejuvenation and bliss. meet sara zourbanos, a warm and friendly clinical hypnotherapist with over 6 years of experience in hypnotherapy and over 20 years of helping people resolve personal and professional issues. sara's approach to hypnotherapy is uniquely tailored to your journey and not a ""one size fits all"". sara's in-depth and intuitive methods have successfully helped many people to overcome their emotional and psychological wounds to live happier and more fulfilling lives.",clinical hypnotherapy | hypnotherapy | inner child healing | stress and anxiety | hypnosis sessions | energetic healing | healing retreats | wellness retreat | specialist clinics | trauma & anxiety | hypnotherapy services | traditional hypnosis | conversion therapy | alcohol and drug addiction | online therapy | ptsd therapy | therapeutic tools | posttraumatic stress disorder | managing anxiety | anxiety & stress | anxiety & phobias | overcoming addictions | therapeutic process | chronic pain | pain managment | quit smoking | panic attack | exam nerves | chakra healing | mindfulness | island retreat | inner child work | day retreat | fibromyalgia | childhood trauma | experience design | trauma survivors | inner child therapy | therapy sessions | size & fit | weight loss | card decks,consumer services,therapy & alternative medicine,health care & social assistance,+61412506360,+61412506360,hello@clinicalhypnotherapycentre.com.au,hello@clinicalhypnotherapycentre.com.au,,,clinicalhypnotherapycentre.com.au,en,clinicalhypnotherapycentre/,wix,clinicalhypnotherapycentre/,,,,,"clinical hypnotherapy centre is a therapy service provider based in ramsgate, new south wales. the centre specializes in hypnotherapy, offering face-to-face and online sessions. the services provided include inner child healing, generational trauma, and shadow work, with a focus on addressing emotional and psychological issues. the centre is led by sara zourbanos, a clinical hypnotherapist with over 6 years of experience. sara's approach combines her extensive knowledge of the mind and emotions with her ability to connect deeply with her clients, creating a safe and nurturing environment for healing. the centre aims to help clients overcome emotional and psychological wounds, develop new coping strategies, and achieve personal and professional growth.",hypnotherapy services | healthcare services | hypnosis for anxiety management | mental health services | individual conversation therapy | face-to-face therapy sessions | online therapies for generational trauma,clinicalhypnotherapycentre.com.au,12438
the edward grant salon,,the edward grant salon | edward grant salon,us,virginia,,roanoke,24014,,,37.23807077992048,-79.93288960974155,"roanoke, virginia 24014","us, united states, virginia, roanoke, 24014, , , 37.23807077992048, -79.93288960974155","the edward grant salon is a beauty salon based in roanoke, virginia, united states.",our award winning staff is awaiting your visit. we offer services for every occasion and every age. our team is well traveled and highly trained to fit your beauty needs.,beauty & hair | hair straightener | hair coloring | shampoo and style | styles and cuts | special occasion styling | permanent straightening | moisture treatment | brazilian blow out | bridal styling | eyes and brows | beard trimming | partial foil | bridal parties | hair salon | adult pricing,consumer services,beauty salons & hairdressers,other consumer services,+15403427997,+15403427997,edwardgrantsalon@gmail.com,,,,edwardgrantsalon.com,en,pages/The-Edward-Grant-Salon/369493409870899/,wix,,,,,,"edward grant salon is a hair salon located in roanoke, virginia. the salon offers a variety of services including haircuts, hair color, hair straightening, perms, and various styling techniques such as updos and bridal styles. the salon caters to all ages and occasions, providing services for women, men, and children. the staff is highly trained and experienced, ensuring personalized beauty treatments. prices for services vary based on hair length and thickness, and some services require consultation with a stylist.",double color | smoothing treatment | chemical procedures | texture treatments | special occasion styling | complete trims | individual foils | beard trims for children | updo hairstyles | colour & foils | root color | curls and waves | ombre highlights | hair straightening services | hair coloring services | new colors | bridal updos and styles services,edwardgrantsalon.com,12551
the gemini bar and grill,gemini bar & grill llc.,the gemini bar and grill,us,oregon,,lake oswego,,,,45.4206749,-122.670649,"lake oswego, oregon, united states","us, united states, oregon, lake oswego, , , , 45.4206749, -122.670649","the gemini bar and grill is a pub/bar based in lake oswego, oregon, united states.","live music portland oregon at the gemini bar and grill in lake oswego area .from bluegrass to blues, jazz to hard rock you can find it all at the gemini. the food is extraordinary and the people very friendly.",restaurant | bar and grill | live music,consumer services,pubs & bars,accommodation & food services,+15036369445,+15036369445,,,,,thegeminibarandgrill.com,,GeminiBarAndGrill,,thesongbarandgrill/,company/gemini-bar-&-grill-llc,,,,"the gemini bar and grill is a live music venue located in the lake oswego area of portland, oregon. they offer a diverse range of music genres including bluegrass, blues, jazz, and hard rock. the establishment is known for its exceptional food and friendly atmosphere.",hospitality | live music venue | food and beverage | bar and grill,thegeminibarandgrill.com,12588
clinical hypnotherapy centre,,clinical hypnotherapy centre,au,,,,,,,-24.7761086,134.755,,"au, australia, , , , , , -24.7761086, 134.755",,,,,,,+61412506360,+61412506360,hello@clinicalhypnotherapycentre.com.au,hello@clinicalhypnotherapycentre.com.au,,,clinicalhypnotherapycentre.com.au,,clinicalhypnotherapycentre/,,,,,,,,,,12845
advanced dermatology,,advanced dermatology | advanced dermatology & skin cancer center,us,missouri,,saint joseph,64506,village drive,1419,39.779260384615384,-94.79988093406594,"1419 village drive, st. joseph, mo. 64506","us, united states, missouri, saint joseph, 64506, village drive, 1419, 39.779260384615384, -94.79988093406594 | us, united states, missouri, maryville, 64468, burris road, 2617, 40.32183780769683, -94.87222538834007","advanced dermatology is a dermatology clinic based in saint joseph, missouri, united states.","trust your skin to. advanced dermatology & skin cancer center, are your partners in the journey to healthy, beautiful skin. we're proud to be leaders in the skin care industry, and we strive to provide the highest-quality medical dermatology, skin cancer treatments, hair restoration, cosmetic procedures, and med spa aesthetic services in the state of missouri. our advanced techniques, expertise, and state of the art technology allow us to provide unparalleled skin care results. as a full service dermatology and cosmetic practice, our board-certified physician, dr. we're excited to work with you, find a solution to your skin care needs and give you the results you deserve. skin cancer center services both. saint joseph and maryville, missouri. click now it's as easy as 1,2,3. we at advanced dermatology and skin cancer center maintain the highest levels of accreditation and pursue ongoing education to stay current of the latest technologies and techniques in medial and cosmetic dermatology, so that you can rest assured that your skin is in the best hands.",,consumer services,hospitals & clinics,health care & social assistance,+18163641507,+18163641507 | +16605627546,clw6201@yahoo.com,,,,advanceddermatologyscc.com,en,AdvancedDermatologyscc/,wix,,,,,,"advanced dermatology & skin cancer center is a dermatology practice located in maryville, missouri. under the leadership of award-winning, board-certified dermatologist dr. melody stone, the center provides a comprehensive range of dermatological treatments and aesthetic care. these services include skin cancer diagnoses and mohs surgeries, anti-aging treatments, hair loss treatments, laser dermatology, cosmetic dermatology, surgical dermatology, and treatment of hair and nail conditions. the center is recognized as one of missouri's leading treatment centers for skin rejuvenation and offers state-of-the-art techniques and the latest skin rejuvenation technology. dr. stone, who obtained her medical degree from the university of missouri and completed her dermatological residency at mcgill university, is a member of several professional organizations, including the american academy of dermatology and the american society of mohs surgery.",anti-aging treatments | hair and nail problem treatments | mohs surgery | board certified dermatologist | hair loss treatments | aesthetic services | skin cancer diagnostics,advanceddermatologyscc.com,13883
ltccboro,,ltccboro | laser therapy & chiropractic center,us,tennessee,,murfreesboro,37130,north university street,524,35.84953680029368,-86.3806794927515,"524 n. university st. murfreesboro, tn 37130","us, united states, tennessee, murfreesboro, 37130, north university street, 524, 35.84953680029368, -86.3806794927515","ltccboro is a chiropractic clinic based in murfreesboro, tennessee, united states.","at laser therapy & chiropractic center we are dedicated to helping you achieve your best health and wellness objectives. our doctors and staff are committed to showing you a better way of life by teaching and practicing the true principles of holistic wellness care. we've got your back. we provide advanced spinal correction utilizing ""state of the art"" chiropractic techniques. our office provides specific massage and muscular therapy that is tailored to meet the patient's condition and injury.",,consumer services,therapy & alternative medicine,health care & social assistance,+16152177892,+16152177892 | +16152178624,ltccboro@gmail.com,,,,ltccboro.com,en,LaserTherapyChiropracticCenter/,wix,wix/,,,,,"ltccboro, legally known as laser therapy & chiropractic center inc., is a healthcare provider based in murfreesboro, tennessee. the center offers a range of services including chiropractic adjustments, therapeutic massage, graston therapy, cold laser therapy, and dry needling. the clinic is dedicated to holistic wellness care, aiming to address the overall health and well-being of its patients through advanced techniques and personalized treatment plans. the center is led by dr. kelly buchholz, a doctor of chiropractic with extensive training and experience in spinal correction and musculoskeletal pain relief.",k laser therapy | massage therapy | dry needling services | light therapy | advanced spinal correction techniques | health and wellness services | holistic wellness services,ltccboro.com,14104
austin shandley,,austin shandley,us,missouri,,saint joseph,64506,village drive,1419,39.779750899999996,-94.79901919999999,"1419 village dr, st joseph, mo 64506","us, united states, missouri, saint joseph, 64506, village drive, 1419, 39.779750899999996, -94.79901919999999","austin shandley is a surgeons & physicians clinic based in saint joseph, missouri, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+18163641507,+18163641507,,,,about-us&opi=79508299&sa=U&ved=0ahUKEwizrP3L2s2HAxXRUEEAHRr7AysQ61gIECgN&usg=AOvVaw0Mp1VDw5CCl6-JI2loxqZ5,advanceddermatologyscc.com,,,,,,,,,"austin shandley is a medical clinic located in saint joseph, missouri, united states. the clinic specializes in dermatology and offers services provided by a physician assistant.",physician assistant services | dermatology services | medical clinic specials,,15109
spectrum imaging center,,spectrum imaging center | spectrum imaging,us,new york,richmond hill,new york,11419,liberty avenue,129-08,40.68925675,-73.81583148953342,"129-08 liberty ave, richmond hill, ny 11419","us, united states, new york, new york, 11419, liberty avenue, 129-08, 40.68925675, -73.81583148953342","spectrum imaging center is a commercial printing company based in new york, united states.","at spectrum imaging center, we offer a full suite of services to help you bring your creative ideas to life. from photos and videos to printing, signs and banners, digital marketing, custom apparel, promotional products, awards and trophies, packing and shipping, personalized gifts, albums and frames - we have it all. move left→move right↑move up↓move down+zoom in-zoom outhomejump left by 75%endjump right by 75%page upjump up by 75%page downjump down by 75%to navigate, press the arrow keys.",digital marketing | signs and banners | apparel & promotional products | full color business cards | tie dye t shirts | magnetic business cards | plastic business cards | foil business cards | rubber stamping | easter & spring | seasons & species | valentine specials | print specials | summer sizzler | mapping & data | mouse pad | passport photo | real estate | personalized gift | albums & frames | pack & ship | awards & trophies | imaging centers,nondurable products,books printing & stores,other nondurable products,+17188452700,+17188452700,info@spectrumimagingcenter.com,info@spectrumimagingcenter.com,,,spectrumimagingcenter.com,en,SpectrumImagingCenter/,SpectrumTW,spectrumimagingcenter/,company/wix-com,,,user/Wix,"spectrum imaging center is a company based in south richmond hill, queens, ny, usa. the company offers a comprehensive range of services including photography, printing, signs and banners, digital marketing, custom apparel, promotional products, awards and trophies, packing and shipping, personalized gifts, albums, and frames.",printing services | invitation cards | promotional products and services | apparel customization services | packing services | personalized gift services | photography services | passport photo | digital marketing services | album and frame services,spectrumimagingcenter.com,16294
carolina protective services,,carolina protective services,us,north carolina,,goldsboro,27534,north berkeley boulevard,1101,35.3811044,-77.9342938,"1101 n berkeley blvd, goldsboro, north carolina, 27534-3490, united states","us, united states, north carolina, goldsboro, 27534, north berkeley boulevard, 1101, 35.3811044, -77.9342938","carolina protective services is a security guard & patrol services company based in goldsboro, north carolina, united states.",,security & investigations,professional services,other professional services,other professional services,+19196269222,+19196269222,,,,,cppsnc.com,,,wix,wix,company/carolina-protective-services,,,,cps is a full-service protective services company.,protection services,,16539
